"facility_id","property_id","value"
"bike-075","capacity",2
"bike-075","enclosed",2
"bike-075","secured",2
"bike-076","capacity",8
"bike-076","enclosed",2
"bike-076","secured",2
"bike-077","capacity",8
"bike-077","enclosed",2
"bike-077","secured",2
"bike-078","capacity",16
"bike-078","enclosed",1
"bike-078","secured",2
"bike-079","capacity",7
"bike-079","enclosed",2
"bike-079","secured",2
"bike-080","enclosed",1
"bike-080","secured",2
"bike-081","capacity",6
"bike-081","enclosed",2
"bike-081","secured",2
"bike-082","capacity",6
"bike-082","enclosed",2
"bike-082","secured",2
"bike-083","capacity",6
"bike-083","enclosed",2
"bike-083","secured",2
"bike-084","capacity",22
"bike-084","enclosed",2
"bike-084","secured",2
"bike-085","capacity",20
"bike-085","enclosed",2
"bike-085","secured",2
"bike-086","capacity",15
"bike-086","enclosed",2
"bike-086","secured",2
"bike-087","capacity",2
"bike-087","enclosed",2
"bike-087","secured",2
"bike-088","capacity",8
"bike-088","enclosed",2
"bike-088","secured",2
"bike-089","capacity",14
"bike-089","enclosed",1
"bike-089","secured",2
"bike-090","capacity",43
"bike-090","enclosed",1
"bike-090","secured",2
"bike-091","capacity",20
"bike-091","enclosed",2
"bike-091","secured",2
"bike-092","capacity",27
"bike-092","enclosed",2
"bike-092","secured",2
"bike-093","capacity",42
"bike-093","enclosed",1
"bike-093","secured",1
"bike-094","capacity",8
"bike-094","enclosed",1
"bike-094","secured",2
"bike-095","capacity",8
"bike-095","enclosed",2
"bike-095","secured",2
"bike-096","capacity",34
"bike-096","enclosed",2
"bike-096","secured",2
"bike-097","capacity",64
"bike-097","enclosed",2
"bike-097","secured",2
"bike-098","capacity",20
"bike-098","enclosed",2
"bike-098","secured",2
"bike-099","capacity",10
"bike-099","enclosed",2
"bike-099","secured",2
"bike-100","capacity",8
"bike-100","enclosed",1
"bike-100","secured",2
"bike-101","capacity",13
"bike-101","enclosed",2
"bike-101","secured",2
"bike-102","capacity",48
"bike-102","enclosed",1
"bike-102","secured",2
"bike-103","capacity",7
"bike-103","enclosed",2
"bike-103","secured",2
"bike-104","capacity",11
"bike-104","enclosed",2
"bike-104","secured",2
"bike-105","capacity",16
"bike-105","enclosed",1
"bike-105","secured",2
"bike-106","capacity",20
"bike-106","enclosed",2
"bike-106","secured",2
"bike-107","capacity",5
"bike-107","enclosed",1
"bike-107","secured",1
"bike-108","capacity",8
"bike-108","enclosed",2
"bike-108","secured",2
"bike-109","capacity",44
"bike-109","enclosed",2
"bike-109","secured",2
"bike-110","capacity",2
"bike-110","enclosed",2
"bike-110","secured",2
"bike-111","capacity",8
"bike-111","enclosed",1
"bike-111","secured",1
"bike-112","capacity",10
"bike-112","enclosed",1
"bike-112","secured",2
"bike-113","capacity",10
"bike-113","enclosed",2
"bike-113","secured",2
"bike-114","capacity",12
"bike-114","enclosed",1
"bike-114","secured",2
"bike-115","capacity",6
"bike-115","enclosed",2
"bike-115","secured",2
"bike-116","capacity",12
"bike-116","enclosed",1
"bike-116","secured",2
"bike-117","capacity",16
"bike-117","enclosed",1
"bike-117","secured",2
"bike-118","capacity",20
"bike-118","enclosed",2
"bike-118","secured",2
"bike-119","capacity",2
"bike-119","enclosed",2
"bike-119","secured",2
"bike-120","capacity",2
"bike-120","enclosed",2
"bike-120","secured",2
"bike-121","capacity",12
"bike-121","enclosed",1
"bike-121","secured",2
"bike-122","capacity",20
"bike-122","enclosed",2
"bike-122","secured",2
"bike-123","capacity",6
"bike-123","enclosed",2
"bike-123","secured",2
"bike-124","capacity",5
"bike-124","enclosed",2
"bike-124","secured",2
"bike-125","capacity",8
"bike-125","enclosed",1
"bike-125","secured",2
"bike-126","capacity",20
"bike-126","enclosed",2
"bike-126","secured",2
"bike-127","enclosed",1
"bike-127","secured",2
"bike-128","capacity",16
"bike-128","enclosed",2
"bike-128","secured",2
"bike-129","enclosed",1
"bike-129","secured",2
"bike-130","enclosed",1
"bike-130","secured",2
"bike-131","capacity",16
"bike-131","enclosed",1
"bike-131","secured",2
"bike-132","capacity",10
"bike-132","enclosed",2
"bike-132","secured",2
"bike-133","capacity",7
"bike-133","enclosed",2
"bike-133","secured",2
"bike-134","capacity",5
"bike-134","enclosed",2
"bike-134","secured",2
"bike-135","capacity",2
"bike-135","enclosed",2
"bike-135","secured",2
"bike-136","capacity",8
"bike-136","enclosed",1
"bike-136","secured",2
"bike-137","capacity",4
"bike-137","enclosed",2
